WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,Estimates Start After
193,AUS,PCPIEPCH,Australia,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.813,6.884,1.525,0.334,1.83,2.778,4.928,1.667,-0.298,1.495,1.767,5.789,3.146,3.05,2.445,2.638,2.693,3.337,2.999,3.695,2.052,2.646,2.99,2.102,2.647,1.719,1.69,1.385,2.095,1.695,1.842,0.861,3.587,7.832,3.957,2.983,2.932,2.523,0.7,0.7,2022
193,AUS,TM_RPCH,Australia,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,,"Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2021 Base year: 2005. Applies to export and import deflators. Data from the authorities are based on year 2011/12 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from before 1980. Annually-reweighted Trade System: General trade. General Merchandise Trade Excluded items in trade: No items are excluded Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Australian dollar Data last updated: 03/2023",4.997,10.042,5.46,-9.819,22.058,3.79,-3.149,2.516,21,21.163,-4.211,-2.241,6.706,5.136,14.59,8.748,7.454,10.837,7.295,8.366,8.006,-5.054,11.035,11.356,15.201,9.638,8.672,12.878,10.745,-8.839,16.142,10.557,6.183,-2.284,-1.41,2.265,0.131,7.775,4.275,-1.033,-12.836,5.361,12.642,4.91,4.353,2.696,2.422,2.422,2.422,2021
193,AUS,TMG_RPCH,Australia,Volume of Imports of goods,"Percent change of volume of imports of goods refers to the aggregate change in the quantities of imports of goods whose characteristics are unchanged. The goods and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,,"Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2021 Base year: 2005. Applies to export and import deflators. Data from the authorities are based on year 2011/12 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from before 1980. Annually-reweighted Trade System: General trade. General Merchandise Trade Excluded items in trade: No items are excluded Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Australian dollar Data last updated: 03/2023",6.011,9.88,4.947,-12.212,22.765,5.805,-2.008,1.316,30.8,20.738,-4.749,-1.347,8.385,5.696,15.421,9.843,7.746,12.74,8.194,10.349,8.863,-4.64,14.12,12.018,14.349,9.984,9.451,11.667,10.289,-9.637,15.423,10.442,5.558,-3.41,0.137,2.991,0.217,7.848,3.786,-0.829,-2.198,9.755,7.292,0.005,3.135,2.65,2.422,2.422,2.422,2021
193,AUS,TX_RPCH,Australia,Volume of exports of goods and services,"Percent change of volume of exports refers to the aggregate change in the quantities of total exports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,,"Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2021 Base year: 2005. Applies to export and import deflators. Data from the authorities are based on year 2011/12 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from before 1980. Annually-reweighted Trade System: General trade. General Merchandise Trade Excluded items in trade: No items are excluded Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Australian dollar Data last updated: 03/2023",-0.915,-3.403,8.771,-4.36,16.092,10.397,3.625,12.119,7.3,3.291,7.512,12.996,6.299,8.409,7.94,5.579,10.286,11.96,0.22,4.724,11.59,3.054,0.814,-1.09,3.722,3.389,3.423,3.42,4.407,2.001,5.709,-0.144,5.42,5.89,7.01,6.319,6.673,3.432,5.112,3.226,-9.655,-1.958,3.271,7.152,3.972,2.36,2.123,2.214,2.214,2021
193,AUS,TXG_RPCH,Australia,Volume of exports of goods,"Percent change of volume of exports of goods refers to the aggregate change in the quantities of exports of goods whose characteristics are unchanged. The goods and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,,"Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2021 Base year: 2005. Applies to export and import deflators. Data from the authorities are based on year 2011/12 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from before 1980. Annually-reweighted Trade System: General trade. General Merchandise Trade Excluded items in trade: No items are excluded Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Australian dollar Data last updated: 03/2023",16.399,2.533,2.816,8.826,1.653,14.528,6.532,11.568,3.9,3.659,7.093,15.134,5.572,6.318,7.693,3.553,11.372,14.225,-0.659,4.521,9.833,3.589,0.745,-1.52,4.032,3.053,2.024,1.87,3.793,3.461,7.597,0.544,6.961,6.282,6.984,5.673,7.108,2.087,4.572,1.838,-4.045,1.097,0.828,2.716,2.137,2.058,2.122,2.218,2.218,2021
193,AUS,LUR,Australia,Unemployment rate,"Unemployment rate can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. The OECD harmonized unemployment rate gives the number of unemployed persons as a percentage of the labor force (the total number of people employed plus unemployed). [OECD Main Economic Indicators, OECD, monthly] As defined by the International Labour Organization, unemployed workers are those who are currently not working but are willing and able to work for pay, currently available to work, and have actively searched for work. [ILO, http://www.ilo.org/public/english/bureau/stat/res/index.htm]",Percent of total labor force,,Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2022. Data refer to calendar years Employment type: National definition Primary domestic currency: Australian dollar Data last updated: 03/2023,6.133,5.783,7.183,9.967,8.967,8.258,8.117,8.108,7.208,6.133,6.942,9.608,10.742,10.883,9.717,8.483,8.525,8.367,7.692,6.867,6.292,6.775,6.358,5.942,5.383,5.033,4.792,4.375,4.25,5.575,5.208,5.083,5.233,5.658,6.058,6.05,5.708,5.583,5.292,5.192,6.492,5.1,3.708,3.961,4.133,4.456,4.505,4.653,4.633,2022
193,AUS,LE,Australia,Employment,"Employment can be defined by either the national definition, the ILO harmonized definition, or the OECD harmonized definition. Persons who during a specified brief period such as one week or one day, (a) performed some work for wage or salary in cash or in kind, (b) had a formal attachment to their job but were temporarily not at work during the reference period, (c) performed some work for profit or family gain in cash or in kind, (d) were with an enterprise such as a business, farm or service but who were temporarily not at work during the reference period for any specific reason. [Current International Recommendations on Labour Statistics, 1988 Edition, ILO, Geneva, page 47]",Persons,Millions,Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2022. Data refer to calendar years Employment type: National definition Primary domestic currency: Australian dollar Data last updated: 03/2023,6.287,6.416,6.418,6.301,6.494,6.701,6.974,7.128,7.39,7.718,7.856,7.666,7.63,7.655,7.897,8.186,8.299,8.363,8.516,8.67,8.899,9.016,9.185,9.392,9.556,9.877,10.123,10.434,10.728,10.804,11.021,11.213,11.351,11.458,11.531,11.759,11.966,12.244,12.574,12.859,12.656,13.038,13.578,13.717,13.897,n/a,n/a,n/a,n/a,2022
193,AUS,LP,Australia,Population,"For census purposes, the total population of the country consists of all persons falling within the scope of the census. In the broadest sense, the total may comprise either all usual residents of the country or all persons present in the country at the time of the census. [Principles and Recommendations for Population and Housing Censuses, Revision 1, paragraph 2.42]",Persons,Millions,Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2021 Primary domestic currency: Australian dollar Data last updated: 03/2023,14.802,15.039,15.289,15.483,15.677,15.901,16.139,16.395,16.687,16.937,17.17,17.379,17.557,17.719,17.893,18.12,18.33,18.51,18.706,18.919,19.141,19.386,19.605,19.827,20.046,20.312,20.628,21.016,21.476,21.866,22.172,22.522,22.928,23.298,23.64,23.985,24.386,24.761,25.151,25.527,25.639,25.767,25.973,26.284,26.626,26.959,27.282,27.468,27.798,2021
193,AUS,GGR,Australia,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",National currency,Billions,"Source: Ministry of Finance or Treasury. Treasury Department Latest actual data: 2021 Notes: Social Benefits series comprises social security and welfare spending for which we do not have comparable data prior to 2004 Fiscal assumptions: Fiscal projections are based on data from the Australian Bureau of Statistics, the fiscal year (FY)2022/23 budget published by the Commonwealth government in October 2022, the FY2022/23 budget and its mid-year fiscal update published by the respective state/territory governments, and the IMF staff s estimates and projections. Reporting in calendar year: Yes. Data are converted by averaging two FYs. Example: Avg(2009/10, 2010/11)=2010. Start/end months of reporting year: January/December. July/June by authorities, and Jan/Dec by staff GFS Manual used: Government Finance Statistics Manual (GFSM) 2014. The IMF has published a revised Government Finance Statistics Manual (GFSM 2014), and the Australian system has been updated to reflect the new international standards. These changes are presented in the Australian System of Government Finance Statistics: Concepts, Sources and Methods, 2015 (cat. no. 5514.0), and will be implemented for data reported for periods from 1 July 2017 onwards, Source: ABS Basis of recording: Accrual General government includes: Central Government; State Government; Local Government; Other;. Other includes Territory governments Valuation of public debt: Current market value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans; Shares and Other Equity; Other Accounts Receivable/Payable Primary domestic currency: Australian dollar Data last updated: 03/2023",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,107.705,118.812,125.491,126.061,126.775,133.699,144.647,158.93,174.048,185.241,208.486,235.466,250.661,259.965,274.664,298.528,323.386,349.845,377.594,405.376,419.753,419.791,434.374,466.635,500.983,528.104,547.558,566.897,593.665,633.434,676.77,690.142,707.36,786.817,860.286,885.75,916.441,965.277,"1,018.30","1,069.57","1,121.61",2021
193,AUS,GGR_NGDP,Australia,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,See notes for:  General government revenue (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.147,30.528,30.247,30.268,29.304,29.411,29.949,31.088,32.087,32.322,34.406,36.906,36.493,35.619,35.125,35.965,36.169,36.311,36.339,35.8,33.98,33.192,31.838,31.792,33.064,33.668,33.934,34.6,34.952,35.154,35.731,34.646,35.892,35.928,35.129,35.959,36.642,36.852,37.129,37.181,37.182,2021
